date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:05:14	534192/534192	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:14%20GMT	https://trucks.cardekho.com/en/trucks/surge/s-32	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/surge/s-32.html	(from https://trucks.cardekho.com/)
02:05:15	777879/777879	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:14%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2059xp	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2059xp.html	(from https://trucks.cardekho.com/)
02:05:15	686043/686043	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:14%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2059-plus	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2059-plus.html	(from https://trucks.cardekho.com/)
02:05:15	744632/744632	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:14%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2050	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2050.html	(from https://trucks.cardekho.com/)
02:05:15	596555/596555	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:15%20GMT	https://trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/ashok-leyland/avtr-1922-lng.html	(from https://trucks.cardekho.com/)
02:05:16	673771/673771	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:15%20GMT	https://trucks.cardekho.com/en/trucks/tata/prima-3530-k-lng	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/tata/prima-3530-k-lng.html	(from https://trucks.cardekho.com/)
02:05:16	609296/609296	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:15%20GMT	https://trucks.cardekho.com/en/trucks/ashok-leyland/bada-dost-i6	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/ashok-leyland/bada-dost-i6.html	(from https://trucks.cardekho.com/)
02:05:16	696202/696202	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:15%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-x-diesel	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-x-diesel.html	(from https://trucks.cardekho.com/)
02:05:17	655675/655675	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:16%20GMT	https://trucks.cardekho.com/en/trucks/tata/intra-v70-gold	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/tata/intra-v70-gold.html	(from https://trucks.cardekho.com/)
02:05:17	608004/608004	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:16%20GMT	https://trucks.cardekho.com/en/trucks/ashok-leyland/bada-dost-i5-xl	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/ashok-leyland/bada-dost-i5-xl.html	(from https://trucks.cardekho.com/)
02:05:17	592664/592664	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:16%20GMT	https://trucks.cardekho.com/en/trucks/euler/turbo-ev-1000	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/euler/turbo-ev-1000.html	(from https://trucks.cardekho.com/)
02:05:17	571882/571882	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:17%20GMT	https://trucks.cardekho.com/en/trucks/atul/gemini-plus	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/atul/gemini-plus.html	(from https://trucks.cardekho.com/)
02:05:18	520061/520061	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:17%20GMT	https://trucks.cardekho.com/en/trucks/surge/s-32-pv	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/surge/s-32-pv.html	(from https://trucks.cardekho.com/)
02:05:18	562958/562958	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:17%20GMT	https://trucks.cardekho.com/en/trucks/supertech-ev/passenger-maxx	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/supertech-ev/passenger-maxx.html	(from https://trucks.cardekho.com/)
02:05:18	563751/563751	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:17%20GMT	https://trucks.cardekho.com/en/trucks/osm/swayamgati	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/osm/swayamgati.html	(from https://trucks.cardekho.com/)
02:05:19	571213/571213	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:18%20GMT	https://trucks.cardekho.com/en/trucks/euler/neo-hirange	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/euler/neo-hirange.html	(from https://trucks.cardekho.com/)
02:05:19	543864/543864	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:18%20GMT	https://trucks.cardekho.com/en/trucks/blue-energy/bem-5548-e-ev	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/blue-energy/bem-5548-e-ev.html	(from https://trucks.cardekho.com/)
02:05:19	589703/589703	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:18%20GMT	https://trucks.cardekho.com/en/trucks/scania/super	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/scania/super.html	(from https://trucks.cardekho.com/)
02:05:19	560843/560843	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:19%20GMT	https://trucks.cardekho.com/en/trucks/sany/syz-331-8s-r	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/sany/syz-331-8s-r.html	(from https://trucks.cardekho.com/)
02:05:20	564955/564955	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:19%20GMT	https://trucks.cardekho.com/en/trucks/sany/syz-425c-8s-v	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/sany/syz-425c-8s-v.html	(from https://trucks.cardekho.com/)
02:05:20	570259/570259	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:19%20GMT	https://trucks.cardekho.com/en/trucks/sany/syz-448c-9s-r	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/sany/syz-448c-9s-r.html	(from https://trucks.cardekho.com/)
02:05:20	553008/553008	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:19%20GMT	https://trucks.cardekho.com/en/trucks/sany/syz-437c-8lrbevsd	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/sany/syz-437c-8lrbevsd.html	(from https://trucks.cardekho.com/)
02:05:21	733309/733309	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:20%20GMT	https://trucks.cardekho.com/en/trucks/mahindra/bolero-camper-gold	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/mahindra/bolero-camper-gold.html	(from https://trucks.cardekho.com/)
02:05:21	704016/704016	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:20%20GMT	https://trucks.cardekho.com/en/latest-truck/3-wheeler.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/latest-truck/3-wheeler.html	(from https://trucks.cardekho.com/)
02:05:21	773418/773418	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:20%20GMT	https://trucks.cardekho.com/en/latest-truck/trucks.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/latest-truck/trucks.html	(from https://trucks.cardekho.com/)
02:05:21	776569/776569	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:21%20GMT	https://trucks.cardekho.com/en/latest-truck/mini-truck.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/latest-truck/mini-truck.html	(from https://trucks.cardekho.com/)
02:05:22	724851/724851	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:21%20GMT	https://trucks.cardekho.com/en/latest-truck/auto-rickshaw.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/latest-truck/auto-rickshaw.html	(from https://trucks.cardekho.com/)
02:05:22	699410/699410	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:21%20GMT	https://trucks.cardekho.com/en/latest-truck/trailers.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/latest-truck/trailers.html	(from https://trucks.cardekho.com/)
02:05:22	759699/759699	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:21%20GMT	https://trucks.cardekho.com/en/latest-truck/tippers.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/latest-truck/tippers.html	(from https://trucks.cardekho.com/)
02:05:23	696422/696422	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:22%20GMT	https://trucks.cardekho.com/en/latest-truck/pickup.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/latest-truck/pickup.html	(from https://trucks.cardekho.com/)
02:05:23	785438/785438	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:22%20GMT	https://trucks.cardekho.com/en/trucks/tata/intra-v10	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/tata/intra-v10.html	(from https://trucks.cardekho.com/)
02:05:23	663114/663114	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:22%20GMT	https://trucks.cardekho.com/en/trucks/bajaj/compact-4s	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/bajaj/compact-4s.html	(from https://trucks.cardekho.com/)
02:05:24	666605/666605	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:23%20GMT	https://trucks.cardekho.com/en/trucks/piaggio/ape-e-city	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/piaggio/ape-e-city.html	(from https://trucks.cardekho.com/)
02:05:24	661684/661684	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:23%20GMT	https://trucks.cardekho.com/en/trucks/bajaj/maxima	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/bajaj/maxima.html	(from https://trucks.cardekho.com/)
02:05:24	675502/675502	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:23%20GMT	https://trucks.cardekho.com/en/trucks/tvs/deluxe	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/tvs/deluxe.html	(from https://trucks.cardekho.com/)
02:05:25	633810/633810	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:24%20GMT	https://trucks.cardekho.com/en/trucks/force/urbania	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/force/urbania.html	(from https://trucks.cardekho.com/)
02:05:25	733636/733636	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:24%20GMT	https://trucks.cardekho.com/en/trucks/ashok-leyland/dost	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/ashok-leyland/dost.html	(from https://trucks.cardekho.com/)
02:05:25	707781/707781	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:24%20GMT	https://trucks.cardekho.com/en/trucks/mahindra/veero	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/mahindra/veero.html	(from https://trucks.cardekho.com/)
02:05:26	692862/692862	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:25%20GMT	https://trucks.cardekho.com/en/trucks/mahindra/bolero-maxx-pik-up-hd	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/mahindra/bolero-maxx-pik-up-hd.html	(from https://trucks.cardekho.com/)
02:05:26	793285/793285	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:25%20GMT	https://trucks.cardekho.com/en/trucks/tata/407-gold-sfc	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/tata/407-gold-sfc.html	(from https://trucks.cardekho.com/)
02:05:26	758821/758821	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:25%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-2049	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-2049.html	(from https://trucks.cardekho.com/)
02:05:26	773869/773869	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:26%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-3015	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-3015.html	(from https://trucks.cardekho.com/)
02:05:27	787361/787361	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:26%20GMT	https://trucks.cardekho.com/en/trucks/eicher/pro-3019	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/eicher/pro-3019.html	(from https://trucks.cardekho.com/)
02:05:27	896887/896887	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:26%20GMT	https://trucks.cardekho.com/en/trucks/tata/1512-lpt	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/tata/1512-lpt.html	(from https://trucks.cardekho.com/)
02:05:27	725981/725981	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:26%20GMT	https://trucks.cardekho.com/en/trucks/piaggio/ape-xtra-ldx-bs6	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/piaggio/ape-xtra-ldx-bs6.html	(from https://trucks.cardekho.com/)
02:05:27	660853/660853	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:27%20GMT	https://trucks.cardekho.com/en/trucks/bajaj/maxima-c	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/bajaj/maxima-c.html	(from https://trucks.cardekho.com/)
02:05:28	735762/735762	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:27%20GMT	https://trucks.cardekho.com/en/trucks/mahindra/treo-zor	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/mahindra/treo-zor.html	(from https://trucks.cardekho.com/)
02:05:28	662586/662586	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:27%20GMT	https://trucks.cardekho.com/en/trucks/mahindra/alfa-load	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/mahindra/alfa-load.html	(from https://trucks.cardekho.com/)
02:05:28	716395/716395	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:27%20GMT	https://trucks.cardekho.com/en/trucks/mahindra/treo-zor-grand	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/mahindra/treo-zor-grand.html	(from https://trucks.cardekho.com/)
02:05:29	715770/715770	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:28%20GMT	https://trucks.cardekho.com/en/trucks/tata/signa-3523-tk	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/tata/signa-3523-tk.html	(from https://trucks.cardekho.com/)
02:05:29	710801/710801	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:28%20GMT	https://trucks.cardekho.com/en/trucks/ashok-leyland/2820-tipper	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/ashok-leyland/2820-tipper.html	(from https://trucks.cardekho.com/)
02:05:29	724190/724190	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:28%20GMT	https://trucks.cardekho.com/en/trucks/tata/signa-1923-k	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/tata/signa-1923-k.html	(from https://trucks.cardekho.com/)
02:05:29	736232/736232	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:28%20GMT	https://trucks.cardekho.com/en/trucks/tata/signa-5523s	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/tata/signa-5523s.html	(from https://trucks.cardekho.com/)
02:05:30	651338/651338	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:29%20GMT	https://trucks.cardekho.com/en/trucks/yc-electric/yatri-super	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/yc-electric/yatri-super.html	(from https://trucks.cardekho.com/)
02:05:30	798570/798570	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:29%20GMT	https://trucks.cardekho.com/en/popular-truck/mini-truck.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/mini-truck.html	(from https://trucks.cardekho.com/)
02:05:30	832422/832422	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:29%20GMT	https://trucks.cardekho.com/en/popular-truck/auto-rickshaw.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/auto-rickshaw.html	(from https://trucks.cardekho.com/)
02:05:30	821760/821760	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:29%20GMT	https://trucks.cardekho.com/en/popular-truck/pickup.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/pickup.html	(from https://trucks.cardekho.com/)
02:05:31	857844/857844	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:30%20GMT	https://trucks.cardekho.com/en/popular-truck/trucks.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/trucks.html	(from https://trucks.cardekho.com/)
02:05:31	796478/796478	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:30%20GMT	https://trucks.cardekho.com/en/popular-truck/tippers.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/tippers.html	(from https://trucks.cardekho.com/)
02:05:31	738574/738574	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:30%20GMT	https://trucks.cardekho.com/en/popular-truck/trailers.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/trailers.html	(from https://trucks.cardekho.com/)
02:05:32	773909/773909	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:31%20GMT	https://trucks.cardekho.com/en/popular-truck/e-rickshaw.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/e-rickshaw.html	(from https://trucks.cardekho.com/)
02:05:32	820182/820182	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:31%20GMT	https://trucks.cardekho.com/en/brands/piaggio.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/brands/piaggio.html	(from https://trucks.cardekho.com/)
02:05:32	754489/754489	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:31%20GMT	https://trucks.cardekho.com/en/brands/altigreen.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/brands/altigreen.html	(from https://trucks.cardekho.com/)
02:05:32	717274/717274	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:32%20GMT	https://trucks.cardekho.com/en/brands/deltic.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/brands/deltic.html	(from https://trucks.cardekho.com/)
02:05:33	776581/776581	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:32%20GMT	https://trucks.cardekho.com/en/brands/osm.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/brands/osm.html	(from https://trucks.cardekho.com/)
02:05:33	763232/763232	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2020:35:32%20GMT	https://trucks.cardekho.com/en/brands/force.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/brands/force.html	(from https://trucks.cardekho.com/)
